repo_name,source_url,framework,model,context_variant,run_status,latency_ms,input_tokens,output_tokens,estimated_cost_usd,judge_model,self_judged,hallucination_judged,hallucination_score,total_claims,unsupported_claims,coverage_judged,coverage_score,total_facts,missing_facts,diagram_scored,diagram_module_f1,diagram_import_f1,diagram_endpoint_f1,diagram_overall_f1,text_overlap_scored,bleu4,rouge_l,meteor,bertscore_f1,quality_judged,quality_mean_score,quality_completeness,quality_conciseness,quality_correctness,quality_cohesiveness,quality_domain_specificity,failure_tags,summary_text,missing_facts_list,unsupported_claims_list,facts_by_category,error
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,codellama:7b-instruct,raw,success,99261,6776,223,0.0,mistral:7b-instruct,False,True,1.0,5,5,True,1.0,37,0,True,1.0,0.1905,1.0,0.7302,True,0.0088,0.1769,0.0935,0.0,False,,,,,,,"fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology","
{
  ""overview"": ""This repository is a Node.js web application that uses Express.js as the web framework and Sequelize as the ORM to interact with a PostgreSQL database. It also uses JWT for authentication and CORS for cross-origin resource sharing. The repository includes a user model, a user controller, and a user route. The user model has a first name, last name, email, password, profile picture, and admin status. The user controller has methods for registering a new user, logging in, and getting the profile of a user. The user route has endpoints for registering a new user, logging in, and getting the profile of a user."",
  ""tech_stack"": [""Node.js"", ""Express.js"", ""Sequelize"", ""PostgreSQL"", ""JWT"", ""CORS""],
  ""services"": [""HTTP server"", ""background worker""],
  ""dependencies"": [""dotenv"", ""express"", ""sequelize"", ""jsonwebtoken"", ""cors""]
}",[],"[""Sequelize as the ORM to interact with a PostgreSQL database."", ""The repository includes a user model, a user controller, and a user route."", ""The user model has a first name, last name, email, password, profile picture, and admin status."", ""The user controller has methods for registering a new user, logging in, and getting the profile of a user."", ""The user route has endpoints for registering a new user, logging in, and getting the profile of a user.""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 30, ""Endpoint"": 5}",
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,codellama:7b-instruct,dependency_graph,success,71470,1039,166,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,37,0,True,1.0,0.1905,1.0,0.7302,True,0.0228,0.1818,0.1336,0.0,False,,,,,,,fabricated_technology,"
{
""overview"": ""This repository appears to be a Node.js web application using Express.js and Sequelize for database access. It includes a RESTful API for user management and authentication, as well as a CLI for managing database migrations."",
""tech_stack"": [""Node.js"", ""Express.js"", ""Sequelize""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""axios"", ""cors"", ""dotenv"", ""eslint"", ""express"", ""express-joi-validator"", ""express-validation"", ""http"", ""jsonwebtoken"", ""mock-express-response"", ""mysql2"", ""nodemon"", ""os"", ""sequelize"", ""sequelize-cli""]
}",[],"[""Sequelize for database access""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 30, ""Endpoint"": 5}",
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,codellama:7b-instruct,knowledge_graph,success,43252,913,276,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,37,0,True,1.0,0.1905,1.0,0.7302,True,0.0094,0.1149,0.0678,0.0,False,,,,,,,fabricated_technology,"
{
""overview"": ""This repository appears to be a web application using the Express.js framework for building RESTful APIs. It includes a variety of modules and endpoints for handling user authentication, registration, and password changes. The repository also includes a Jest test suite for testing the application's functionality."",
""tech_stack"": [""JavaScript"", ""Express.js"", ""Sequelize"", ""Jest""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@babel/core"", ""@babel/plugin-proposal-object-rest-spread"", ""@babel/plugin-transform-runtime"", ""@babel/preset-env"", ""@babel/register"", ""@babel/runtime"", ""axios"", ""babel-jest"", ""babel-loader"", ""body-parser"", ""cluster"", ""cors"", ""crypto"", ""dotenv"", ""eslint"", ""eslint-config-airbnb-base"", ""eslint-plugin-import"", ""express"", ""express-joi-validator"", ""express-validation"", ""http"", ""jest"", ""joi"", ""jsonwebtoken"", ""mock-express-response"", ""mysql2"", ""nodemon"", ""os"", ""sequelize"", ""sequelize-cli""]
}",[],"[""Sequelize""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 30, ""Endpoint"": 5}",
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,codellama:7b-instruct,raw,success,77406,4763,152,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,52,0,True,1.0,0.16,0.1818,0.4473,True,0.0254,0.3158,0.2226,0.0,False,,,,,,,fabricated_technology,"{
""overview"": ""This repository contains a RESTful API for a to-do list application. It uses Node.js, Express.js, and MongoDB as its primary technologies. The API provides CRUD operations for items and lists, as well as authentication and authorization using JWT. The repository also includes a test suite using Jest and Supertest."",
""tech_stack"": [""Node.js"", ""Express.js"", ""MongoDB"", ""JWT""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""body-parser"", ""cors"", ""express"", ""jsonwebtoken"", ""mongoose"", ""morgan"", ""supertest"", ""jest""]
}",[],"[""MongoDB""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 36, ""Endpoint"": 14}",
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,codellama:7b-instruct,dependency_graph,success,61901,1117,334,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,52,0,True,1.0,0.16,0.1818,0.4473,True,0.0129,0.1928,0.1414,0.0,False,,,,,,,fabricated_technology,"
{
""overview"": ""This repository appears to be a server-side application written in JavaScript using the Express.js framework. It includes a RESTful API for managing a list of items and users, with authentication and authorization implemented using JSON Web Tokens (JWT)."",
""tech_stack"": [""JavaScript"", ""Express.js"", ""Mongoose"", ""JSON Web Tokens (JWT)""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@babel/cli"", ""@babel/core"", ""@babel/plugin-proposal-class-properties"", ""@babel/plugin-proposal-object-rest-spread"", ""@babel/preset-env"", ""babel-core"", ""babel-eslint"", ""babel-jest"", ""bcrypt"", ""body-parser"", ""cors"", ""cuid"", ""dotenv"", ""eslint"", ""eslint-config-prettier"", ""eslint-config-standard"", ""eslint-friendly-formatter"", ""eslint-loader"", ""eslint-plugin-import"", ""eslint-plugin-jest"", ""eslint-plugin-node"", ""eslint-plugin-prettier"", ""eslint-plugin-promise"", ""eslint-plugin-standard"", ""express"", ""jest"", ""jsonwebtoken"", ""lodash"", ""mock-req-res"", ""mongoose"", ""morgan"", ""nodemon"", ""prettier"", ""rimraf"", ""supertest"", ""validator""]
}",[],"[""Mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 36, ""Endpoint"": 14}",
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,codellama:7b-instruct,knowledge_graph,success,47501,994,326,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,52,0,True,1.0,0.16,0.1818,0.4473,True,0.0119,0.225,0.1036,0.0,False,,,,,,,fabricated_technology,"
{
""overview"": ""This repository appears to be a Node.js project using the Express framework for building a RESTful API. It includes a variety of dependencies and modules, including a database driver, an ORM, and a validation/auth library."",
""tech_stack"": [""JavaScript"", ""Express"", ""Mongoose"", ""JSON Web Token"", ""Bcrypt"", ""Validator""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@babel/cli"", ""@babel/core"", ""@babel/plugin-proposal-class-properties"", ""@babel/plugin-proposal-object-rest-spread"", ""@babel/preset-env"", ""babel-core"", ""babel-eslint"", ""babel-jest"", ""bcrypt"", ""body-parser"", ""cors"", ""cuid"", ""dotenv"", ""eslint"", ""eslint-config-prettier"", ""eslint-config-standard"", ""eslint-friendly-formatter"", ""eslint-loader"", ""eslint-plugin-import"", ""eslint-plugin-jest"", ""eslint-plugin-node"", ""eslint-plugin-prettier"", ""eslint-plugin-promise"", ""eslint-plugin-standard"", ""express"", ""jest"", ""jsonwebtoken"", ""lodash"", ""mock-req-res"", ""mongoose"", ""morgan"", ""nodemon"", ""prettier"", ""rimraf"", ""supertest""]
}",[],"[""Mongoose""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 36, ""Endpoint"": 14}",
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,codellama:7b-instruct,raw,success,85514,7630,108,0.0,mistral:7b-instruct,False,True,0.5,4,2,True,1.0,82,0,True,1.0,0.1765,1.0,0.7255,True,0.0067,0.2,0.1012,0.0,False,,,,,,,"fabricated_technology,fabricated_technology","
{
  ""overview"": ""This repository is a NestJS application that implements a realworld example app, a social blogging site where developers can share and discuss technical concepts and topics."",
  ""tech_stack"": [""TypeScript"", ""NestJS"", ""TypeORM"", ""PostgreSQL"", ""Redis"", ""Swagger""],
  ""services"": [""HTTP server"", ""background worker""],
  ""dependencies"": [""TypeORM"", ""PostgreSQL"", ""Redis""]
}",[],"[""PostgreSQL"", ""Redis""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 32, ""Endpoint"": 21, ""Class/Service"": 27}",
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,codellama:7b-instruct,dependency_graph,success,91705,1676,269,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,82,0,True,1.0,0.1765,1.0,0.7255,True,0.0224,0.2105,0.1375,0.0,False,,,,,,,fabricated_technology,"
{
""overview"": ""This repository appears to be a NestJS project that provides a RESTful API for managing articles and users. It includes a variety of modules and controllers, as well as a dependency on the TypeORM library for working with a MySQL database."",
""tech_stack"": [""TypeScript"", ""NestJS"", ""TypeORM"", ""MySQL""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@nestjs/common"", ""@nestjs/core"", ""@nestjs/microservices"", ""@nestjs/platform-express"", ""@nestjs/swagger"", ""@nestjs/testing"", ""@nestjs/typeorm"", ""@nestjs/websockets"", ""@types/jest"", ""@types/node"", ""argon2"", ""atob"", ""class-transformer"", ""class-validator"", ""crypto"", ""crypto-js"", ""deep-extend"", ""extend"", ""jest"", ""jsonwebtoken"", ""mysql"", ""nodemon"", ""passport-jwt"", ""reflect-metadata"", ""rxjs"", ""slug"", ""supertest"", ""swagger-ui-express"", ""ts-jest"", ""ts-node"", ""typeorm"", ""typescript""]
}",[],"[""It includes a dependency on the TypeORM library for working with a MySQL database.""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 32, ""Endpoint"": 21, ""Class/Service"": 27}",
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,codellama:7b-instruct,knowledge_graph,success,39806,1341,263,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,82,0,True,1.0,0.1765,1.0,0.7255,True,0.009,0.2198,0.099,0.0,False,,,,,,,fabricated_technology,"{
""overview"": ""This repository appears to be a NestJS project for building a social media platform. It includes modules for user authentication, article management, and profile management. The repository also includes a number of external dependencies and configuration files."",
""tech_stack"": [""NestJS"", ""TypeScript"", ""TypeORM"", ""MySQL""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@nestjs/common"", ""@nestjs/core"", ""@nestjs/microservices"", ""@nestjs/platform-express"", ""@nestjs/swagger"", ""@nestjs/testing"", ""@nestjs/typeorm"", ""@nestjs/websockets"", ""@types/jest"", ""@types/node"", ""argon2"", ""atob"", ""class-transformer"", ""class-validator"", ""crypto"", ""crypto-js"", ""deep-extend"", ""extend"", ""jest"", ""jsonwebtoken"", ""mysql"", ""nodemon"", ""passport-jwt"", ""reflect-metadata"", ""rxjs"", ""slug"", ""supertest"", ""swagger-ui-express"", ""ts-jest"", ""ts-node"", ""typeorm"", ""typescript""]
}",[],"[""MySQL""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 32, ""Endpoint"": 21, ""Class/Service"": 27}",
nestjs-prisma-starter,https://github.com/notiz-dev/nestjs-prisma-starter,nestjs,codellama:7b-instruct,raw,success,89882,8095,98,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,76,0,True,1.0,0.1892,1.0,0.7297,True,0.0077,0.2813,0.1157,0.0,False,,,,,,,fabricated_technology,"
{
  ""overview"": ""This repository contains a NestJS application that uses Prisma to manage the database and GraphQL to provide a GraphQL API."",
  ""tech_stack"": [""NestJS"", ""Prisma"", ""GraphQL""],
  ""services"": [""GraphQL API""],
  ""dependencies"": [""@prisma/client"", ""graphql-scalars"", ""nestjs-prisma""]
}",[],"[""This repository contains a NestJS application that uses Prisma to manage the database""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 2, ""Class/Service"": 32}",
nestjs-prisma-starter,https://github.com/notiz-dev/nestjs-prisma-starter,nestjs,codellama:7b-instruct,dependency_graph,success,83857,2170,422,0.0,mistral:7b-instruct,False,True,0.4,5,2,True,1.0,76,0,True,1.0,0.1892,1.0,0.7297,True,0.022,0.2133,0.1375,0.0,False,,,,,,,"fabricated_technology,fabricated_technology","
{
""overview"": ""This repository appears to be a NestJS application that uses GraphQL for API endpoints and Prisma for database access. It also includes a JWT authentication strategy and a password hashing service."",
""tech_stack"": [""TypeScript"", ""NestJS"", ""GraphQL"", ""Prisma"", ""JWT"", ""bcrypt""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@apollo/server"", ""@devoxa/prisma-relay-cursor-connection"", ""@nestjs/apollo"", ""@nestjs/cli"", ""@nestjs/common"", ""@nestjs/config"", ""@nestjs/core"", ""@nestjs/graphql"", ""@nestjs/jwt"", ""@nestjs/passport"", ""@nestjs/platform-express"", ""@nestjs/schematics"", ""@nestjs/swagger"", ""@nestjs/testing"", ""@prisma/client"", ""@swc/cli"", ""@swc/core"", ""@types/bcrypt"", ""@types/chance"", ""@types/express"", ""@types/jest"", ""@types/node"", ""@types/supertest"", ""@typescript-eslint/eslint-plugin"", ""@typescript-eslint/parser"", ""bcrypt"", ""chance"", ""class-transformer"", ""class-validator"", ""eslint"", ""eslint-config-prettier"", ""eslint-plugin-prettier"", ""graphql"", ""graphql-scalars"", ""graphql-subscriptions"", ""jest"", ""nestjs-prisma"", ""passport"", ""passport-jwt"", ""prettier"", ""prisma"", ""prisma-dbml-generator"", ""reflect-metadata"", ""rxjs"", ""supertest"", ""ts-jest"", ""ts-loader"", ""ts-node"", ""tsconfig-paths"", ""typescript""]
}",[],"[""Prisma"", ""database access""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 2, ""Class/Service"": 32}",
nestjs-prisma-starter,https://github.com/notiz-dev/nestjs-prisma-starter,nestjs,codellama:7b-instruct,knowledge_graph,success,69116,1467,417,0.0,mistral:7b-instruct,False,True,0.6667,3,2,True,1.0,76,0,True,1.0,0.1892,1.0,0.7297,True,0.0122,0.2278,0.1238,0.0,False,,,,,,,"fabricated_technology,fabricated_technology","
{
""overview"": ""This repository appears to be a NestJS project that uses Prisma for database access and GraphQL for API endpoints. It includes a variety of modules, classes, and endpoints for authentication, user management, and post management."",
""tech_stack"": [""NestJS"", ""Prisma"", ""GraphQL""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@apollo/server"", ""@devoxa/prisma-relay-cursor-connection"", ""@nestjs/apollo"", ""@nestjs/cli"", ""@nestjs/common"", ""@nestjs/config"", ""@nestjs/core"", ""@nestjs/graphql"", ""@nestjs/jwt"", ""@nestjs/passport"", ""@nestjs/platform-express"", ""@nestjs/schematics"", ""@nestjs/swagger"", ""@nestjs/testing"", ""@prisma/client"", ""@swc/cli"", ""@swc/core"", ""@types/bcrypt"", ""@types/chance"", ""@types/express"", ""@types/jest"", ""@types/node"", ""@types/supertest"", ""@typescript-eslint/eslint-plugin"", ""@typescript-eslint/parser"", ""bcrypt"", ""chance"", ""class-transformer"", ""class-validator"", ""eslint"", ""eslint-config-prettier"", ""eslint-plugin-prettier"", ""graphql"", ""graphql-scalars"", ""graphql-subscriptions"", ""jest"", ""nestjs-prisma"", ""passport"", ""passport-jwt"", ""prettier"", ""prisma"", ""prisma-dbml-generator"", ""reflect-metadata"", ""rxjs"", ""supertest"", ""ts-jest"", ""ts-loader"", ""ts-node"", ""tsconfig-paths"", ""typescript""]
}",[],"[""Prisma"", ""database access""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 2, ""Class/Service"": 32}",
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,codellama:7b-instruct,raw,success,73597,7753,92,0.0,mistral:7b-instruct,False,True,0.2,5,1,True,1.0,106,0,True,1.0,0.0191,1.0,0.673,True,0.0065,0.1455,0.0479,0.0,False,,,,,,,fabricated_technology,"{
  ""overview"": ""This repository contains the source code for a NestJS application that provides authentication and authorization features."",
  ""tech_stack"": [""NestJS"", ""TypeORM"", ""JWT"", ""Passport"", ""Mailer""],
  ""services"": [""HTTP server"", ""background worker""],
  ""dependencies"": [""TypeORM"", ""JWT"", ""Passport"", ""Mailer""]
}",[],"[""Mailer""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 24, ""Class/Service"": 40}",
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,codellama:7b-instruct,dependency_graph,success,221719,4098,677,0.0,mistral:7b-instruct,False,True,1.0,4,4,True,1.0,106,0,True,1.0,0.0191,1.0,0.673,True,0.0029,0.0541,0.0527,0.0,False,,,,,,,"fabricated_technology,fabricated_technology,fabricated_technology,fabricated_technology","
The `dependencies` and `devDependencies` sections of the `package.json` file contain the list of external dependencies and development dependencies for the project.

* `dependencies` contains the list of external dependencies that are required to run the project.
* `devDependencies` contains the list of development dependencies that are required to build and test the project.

In this case, the `package.json` file includes the following dependencies and development dependencies:

* `@aws-sdk/client-s3`, `@aws-sdk/s3-request-presigner`, `@commitlint/cli`, `@commitlint/config-conventional`, `@eslint/eslintrc`, `@eslint/js`, `@nestjs/cli`, `@nestjs/common`, `@nestjs/config`, `@nestjs/core`, `@nestjs/jwt`, `@nestjs/mongoose`, `@nestjs/passport`, `@nestjs/platform-express`, `@nestjs/schematics`, `@nestjs/swagger`, `@nestjs/testing`, `@nestjs/typeorm`, `@release-it/conventional-changelog`, `@swc/cli`, `@swc/core`, `bcryptjs`, `class-transformer`, `class-validator`, `dotenv`, `env-cmd`, `eslint`, `eslint-config-prettier`, `eslint-plugin-prettier`, `globals`, `google-auth-library`, `handlebars`, `helmet`, `husky`, `hygen`, `is-ci`, `jest`, `mongoose`, `mongoose-autopopulate`, `ms`, `multer`, `multer-s3`, `nestjs-i18n`, `nodemailer`, `passport`, `passport-anonymous`, `passport-jwt`, `pg`, `prettier`, `prompts`, `reflect-metadata`, `release-it`, `rimraf`, `rxjs`, `source-map-support`, `supertest`, `swagger-ui-express`, `ts-jest`, `ts-loader`, `ts-node`, `tsconfig-paths`, `tslib`, `typeorm`, `typescript`
* `@types/bcryptjs`, `@types/express`, `@types/jest`, `@types/ms`, `@types/multer`, `@types/multer-s3`, `@types/node`, `@types/nodemailer`, `@types/passport-anonymous`, `@types/passport-jwt`, `@types/prompts`, `@types/supertest`, `@typescript-eslint/eslint-plugin`, `@typescript-eslint/parser`, `apple-signin-auth`, `hygen`, `is-ci`, `ms`, `pg`, `prompts`, `rimraf`, `supertest`, `ts-jest`, `ts-loader`, `ts-node`, `tsconfig-paths`, `tslib`, `typescript`

These dependencies and development dependencies are used by the project to build, test, and run the application.",[],"[""@eslint/eslintrc"", ""@eslint/js"", ""@nestjs/schematics"", ""hygen""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 24, ""Class/Service"": 40}",
nestjs-boilerplate,https://github.com/brocoders/nestjs-boilerplate,nestjs,codellama:7b-instruct,knowledge_graph,success,136871,4450,507,0.0,mistral:7b-instruct,False,True,0.1667,6,1,True,1.0,106,0,True,1.0,0.0191,1.0,0.673,True,0.0194,0.15,0.1262,0.0,False,,,,,,,fabricated_technology,"
{
""overview"": ""This repository appears to be a NestJS project for a social media platform. It includes a variety of modules, services, and endpoints for user authentication, file uploading, and more. The repository also includes a variety of external dependencies and configuration files."",
""tech_stack"": [""NestJS"", ""TypeScript"", ""JavaScript"", ""Mongoose"", ""TypeORM"", ""Passport"", ""JWT"", ""S3""],
""services"": [""HTTP server"", ""background worker""],
""dependencies"": [""@aws-sdk/client-s3"", ""@aws-sdk/s3-request-presigner"", ""@commitlint/cli"", ""@commitlint/config-conventional"", ""@eslint/eslintrc"", ""@eslint/js"", ""@nestjs/cli"", ""@nestjs/common"", ""@nestjs/config"", ""@nestjs/core"", ""@nestjs/jwt"", ""@nestjs/mongoose"", ""@nestjs/passport"", ""@nestjs/platform-express"", ""@nestjs/schematics"", ""@nestjs/swagger"", ""@nestjs/testing"", ""@nestjs/typeorm"", ""@release-it/conventional-changelog"", ""@swc/cli"", ""@swc/core"", ""bcryptjs"", ""class-transformer"", ""class-validator"", ""dotenv"", ""env-cmd"", ""eslint"", ""eslint-config-prettier"", ""eslint-plugin-prettier"", ""globals"", ""google-auth-library"", ""handlebars"", ""helmet"", ""husky"", ""hygen"", ""is-ci"", ""jest"", ""mongoose"", ""mongoose-autopopulate"", ""ms"", ""multer"", ""multer-s3"", ""nestjs-i18n"", ""nodemailer"", ""passport"", ""passport-anonymous"", ""passport-jwt"", ""pg"", ""prettier"", ""prompts"", ""reflect-metadata"", ""release-it"", ""rimraf"", ""rxjs"", ""source-map-support"", ""supertest"", ""swagger-ui-express"", ""ts-jest"", ""ts-loader"", ""ts-node"", ""tsconfig-paths"", ""tslib"", ""typeorm"", ""typescript""]
}",[],"[""JavaScript""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 24, ""Class/Service"": 40}",
ack-nestjs-boilerplate,https://github.com/andrechristikan/ack-nestjs-boilerplate,nestjs,codellama:7b-instruct,raw,success,106590,7873,131,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,122,0,True,1.0,0.0018,1.0,0.6673,True,0.0131,0.1408,0.1173,0.0,False,,,,,,,fabricated_technology,"```
{
  ""overview"": ""This repository contains a NestJS application that serves as a starting point for building a RESTful API with JWT authentication and authorization."",
  ""tech_stack"": [""TypeScript"", ""NestJS"", ""JWT"", ""Passport"", ""MongoDB""],
  ""services"": [""HTTP server"", ""background worker""],
  ""dependencies"": [""crypto"", ""dotenv"", ""express"", ""jsonwebtoken"", ""mongoose"", ""passport"", ""passport-jwt"", ""reflect-metadata"", ""winston""]
}
```",[],"[""MongoDB""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 40, ""Class/Service"": 40}",
ack-nestjs-boilerplate,https://github.com/andrechristikan/ack-nestjs-boilerplate,nestjs,codellama:7b-instruct,dependency_graph,failed,900120,0,0,0.0,mistral:7b-instruct,False,False,0.0,0,0,False,0.0,0,0,True,1.0,0.0018,1.0,0.6673,False,,,,,False,,,,,,,malformed_output,,[],[],{},
ack-nestjs-boilerplate,https://github.com/andrechristikan/ack-nestjs-boilerplate,nestjs,codellama:7b-instruct,knowledge_graph,success,113788,4098,195,0.0,mistral:7b-instruct,False,True,0.25,4,1,True,1.0,122,0,True,1.0,0.0018,1.0,0.6673,True,0.0072,0.0725,0.1233,0.0,False,,,,,,,fabricated_technology,"
The JSON object contains the following information:

* API endpoints: A list of API endpoints that are exposed by the application, along with their corresponding controller methods.
* External dependencies: A list of external dependencies that are used by the application, including popular libraries and frameworks such as Nest.js, TypeScript, and Axios.
* Config files: A list of configuration files that are used by the application, including the main configuration file (package.json), the Nest.js configuration file (nest-cli.json), and the Docker configuration file (docker-compose.yml).
* Database entities: A list of database entities that are used by the application, including the main entity (User) and any additional entities that are defined in the application.

The JSON object is a summary of the application's architecture and configuration, and it can be used to quickly identify the main components and dependencies of the application.",[],"[""Database entities: A list of database entities that are used by the application, including the main entity (User) and any additional entities that are defined in the application.""]","{""Framework"": 1, ""Language"": 1, ""Dependency"": 40, ""Endpoint"": 40, ""Class/Service"": 40}",
